kickRetId,playId,teamId,playerId,kickRetPosition,kickRetOutcome,kickRetPrimary,kickRetYds,kickRetTd,kickRetEnd,kickRetNull
6320813,6009466,810,20090140.0,WR,returned,1,21,,in bounds,0
6320814,6009471,2520,20070074.0,WR,returned,1,0,,in bounds,0
6320815,6009479,2520,20020257.0,RB,returned,1,37,,ran out of bounds,0
6320816,6009501,2520,20070099.0,WR,fair catch,1,0,,in bounds,0
6320817,6009512,810,20070093.0,RB,returned,1,25,,in bounds,0
6320818,6009516,2520,20070099.0,WR,fair catch,1,0,,in bounds,0
6320819,6009524,2520,20070074.0,WR,returned,1,21,,in bounds,0
6320820,6009528,810,20090119.0,CB,returned,1,3,,in bounds,0
6320821,6009539,2520,20070099.0,WR,returned,1,4,,in bounds,0
6320822,6009544,810,20090445.0,WR,returned,1,0,,in bounds,0
6320823,6009550,2520,20070074.0,WR,fair catch,1,0,,in bounds,0
6320824,6009560,2520,20070074.0,WR,returned,1,-1,,in bounds,0
6320825,6009572,810,20070093.0,RB,returned,1,24,,in bounds,0
6320826,6009585,2520,20060524.0,WR,returned,1,17,,in bounds,0
6320827,6009589,810,20090119.0,CB,returned,1,16,,in bounds,0
6320828,6009597,810,20100528.0,CB,returned,1,19,,ran out of bounds,0
6320829,6009602,2520,20090427.0,WR,returned,1,18,,in bounds,0
6320830,6009610,3700,20100201.0,CB,returned,1,29,,in bounds,0
6320831,6009619,3700,20080049.0,WR,returned,1,35,,ran out of bounds,0
6320832,6009626,810,20060057.0,WR,returned,1,12,,ran out of bounds,0
6320833,6009632,3700,20100201.0,CB,returned,1,25,,in bounds,0
6320834,6009636,810,20060057.0,WR,returned,1,9,,in bounds,0
6320835,6009642,3700,20100201.0,CB,returned,1,27,,ran out of bounds,0
6320836,6009654,810,20060042.0,S,returned,1,44,,pushed out of bounds,0
6320837,6009658,3700,20090019.0,WR,returned,1,7,,pushed out of bounds,0
6320838,6009667,810,20060042.0,S,returned,1,19,,in bounds,0
6320839,6009671,3700,20080049.0,WR,fair catch,1,0,,in bounds,0
6320840,6009687,3700,20100201.0,CB,returned,1,19,,in bounds,0
6320841,6009693,810,20060057.0,WR,returned,1,46,,in bounds,0
6320842,6009698,3700,20100201.0,CB,returned,1,25,,in bounds,0
6320843,6009721,3700,20100201.0,CB,returned,1,20,,in bounds,0
6320844,6009733,810,20060042.0,S,returned,1,25,,in bounds,0
6320845,6009739,3700,20080049.0,WR,returned,1,1,,in bounds,0
6320846,6009748,810,20060057.0,WR,returned,1,20,,pushed out of bounds,0
6320847,6009752,3700,20080049.0,WR,fair catch,1,0,,in bounds,0
6320848,6009788,4600,20100060.0,WR,returned,1,-7,,in bounds,0
6320849,6009794,810,20060057.0,WR,fair catch,1,0,,in bounds,0
6320850,6009798,4600,20100060.0,WR,returned,1,0,,in bounds,0
6320851,6009816,810,20060042.0,S,returned,1,21,,in bounds,0
6320852,6009824,4600,20060117.0,RB,returned,1,26,,in bounds,0
6320853,6009844,810,20060057.0,WR,fair catch,1,0,,in bounds,0
6320854,6009852,4600,20060117.0,RB,returned,1,9,,in bounds,0
6320855,6009856,4600,20060117.0,RB,returned,1,42,,ran out of bounds,0
6320856,6009863,810,20060057.0,WR,fair catch,1,0,,in bounds,0
6320857,6009866,4600,20100060.0,WR,returned,1,10,,in bounds,0
6320858,6009875,4600,20100060.0,WR,returned,1,0,,in bounds,0
6320859,6009879,810,20060057.0,WR,returned,1,4,,in bounds,0
6320860,6009884,4600,20100060.0,WR,fair catch,1,0,,in bounds,0
6320861,6009897,810,20060042.0,S,returned,1,6,,in bounds,0
6320862,6009912,4600,20100060.0,WR,returned,1,5,,in bounds,0
6320863,6009933,810,20060057.0,WR,returned,1,89,1.0,in bounds,0
6320864,6009939,4600,20060117.0,RB,returned,1,14,,in bounds,0
6320865,6009943,810,20060057.0,WR,fair catch,1,0,,in bounds,0
6320866,6009948,4600,20060117.0,RB,returned,1,21,,in bounds,0
6320867,6009960,4600,20100060.0,WR,fair catch,1,0,,in bounds,0
6320868,6009964,810,20060057.0,WR,returned,1,26,,pushed out of bounds,0
6320869,6009974,4600,20060117.0,RB,returned,1,23,,in bounds,0
6320870,6009998,810,20060057.0,WR,fair catch,1,0,,in bounds,0
6320871,6010026,810,20060057.0,WR,returned,1,6,,in bounds,0
6320872,6010030,4600,20100060.0,WR,returned,1,11,,in bounds,0
6320873,6010034,810,20060057.0,WR,returned,1,4,,ran out of bounds,0
6320874,6010050,4600,20060117.0,RB,returned,1,62,,ran out of bounds,0
6320875,6010059,810,20060042.0,S,returned,1,18,,in bounds,0
6320876,6010078,810,20090140.0,WR,returned,1,0,,in bounds,0
6320877,6010091,810,20060057.0,WR,fair catch,1,0,,in bounds,0
6320878,6010096,4600,20060117.0,RB,returned,1,23,,in bounds,0
6320879,6010117,5110,20100719.0,WR,returned,1,14,,in bounds,0
6320880,6010128,5110,20100719.0,WR,returned,1,9,,in bounds,0
6320881,6010144,5110,20100719.0,WR,returned,1,29,,in bounds,0
6320882,6010155,810,20060042.0,S,returned,1,26,,in bounds,0
6320883,6010159,5110,20100719.0,WR,returned,1,6,,in bounds,0
6320884,6010166,810,20060042.0,S,returned,1,10,,in bounds,0
6320885,6010180,5110,20100719.0,WR,returned,1,5,,in bounds,0
6320886,6010184,810,20060057.0,WR,returned,1,12,,pushed out of bounds,0
6320887,6010188,5110,20100719.0,WR,fair catch,1,0,,in bounds,0
6320888,6010203,5110,20100719.0,WR,returned,1,21,,ran out of bounds,0
6320889,6010205,810,20060042.0,S,returned,1,20,,in bounds,0
6320890,6010233,810,20060042.0,S,returned,1,22,,ran out of bounds,0
6320891,6010258,5110,20100719.0,WR,returned,1,1,,in bounds,0
6320892,6010281,325,20080086.0,S,returned,1,10,,in bounds,0
6320893,6010290,920,20090575.0,WR,fair catch,1,0,,in bounds,0
6320894,6010296,325,20080086.0,S,returned,1,3,,pushed out of bounds,0
6320895,6010315,325,20080176.0,RB,returned,1,34,,in bounds,0
6320896,6010327,325,20080176.0,RB,returned,1,39,,in bounds,0
6320897,6010333,920,20090575.0,WR,fair catch,1,0,,in bounds,0
6320898,6010337,325,20080086.0,S,returned,1,2,,in bounds,0
6320899,6010344,920,20090575.0,WR,returned,1,6,,in bounds,0
6320900,6010349,325,20080086.0,S,returned,1,-4,,in bounds,0
6320901,6010355,920,20090575.0,WR,fair catch,1,0,,in bounds,0
6320902,6010359,325,20080086.0,S,fair catch,1,0,,in bounds,0
6320903,6010375,325,20080086.0,S,returned,1,20,,ran out of bounds,0
6320904,6010387,920,20090575.0,WR,returned,1,0,,in bounds,0
6320905,6010402,325,20080176.0,RB,returned,1,19,,in bounds,0
6320906,6010409,920,20090575.0,WR,fair catch,1,0,,in bounds,0
6320907,6010424,920,20090209.0,HB,returned,1,60,,in bounds,0
6320908,6010448,920,20080097.0,WR,returned,1,32,,in bounds,0
6320909,6010464,610,20080011.0,CB,returned,1,12,,in bounds,0
6320910,6010480,920,20080097.0,WR,returned,1,23,,in bounds,0
6320911,6010488,610,20080011.0,CB,returned,1,17,,in bounds,0
6320912,6010502,610,20100658.0,WR,returned,1,12,,in bounds,0
6320913,6010521,610,20080011.0,CB,fair catch,1,0,,in bounds,0
6320914,6010536,610,20080011.0,CB,returned,1,29,,in bounds,0
6320915,6010548,920,20090209.0,HB,returned,1,12,,in bounds,0
6320916,6010552,920,20090209.0,HB,returned,1,30,,in bounds,0
6320917,6010577,920,20090209.0,HB,returned,1,23,,in bounds,0
6320918,6010586,920,20090209.0,HB,returned,1,22,,in bounds,0
6320919,6010614,920,20080097.0,WR,returned,1,24,,in bounds,0
6320920,6010620,1050,20050576.0,WR,returned,1,17,,in bounds,0
6320921,6010629,920,20090209.0,HB,returned,1,31,,ran out of bounds,0
6320922,6010646,920,20090575.0,WR,fair catch,1,0,,in bounds,0
6320923,6010659,1050,20050576.0,WR,returned,1,17,,in bounds,0
6320924,6010663,920,20090575.0,WR,returned,1,10,,in bounds,0
6320925,6010679,1050,20050576.0,WR,returned,1,18,,in bounds,0
6320926,6010689,920,20090575.0,WR,fair catch,1,0,,in bounds,0
6320927,6010691,920,20090209.0,HB,returned,1,29,,ran out of bounds,0
6320928,6010701,1050,20050576.0,WR,returned,1,19,,in bounds,0
6320929,6010705,920,20090575.0,WR,returned,1,16,,in bounds,0
6320930,6010716,1050,20050576.0,WR,returned,1,16,,in bounds,0
6320931,6010726,920,20090209.0,HB,returned,1,13,,in bounds,0
6320932,6010736,1050,20090594.0,LB,returned,1,5,,in bounds,0
6320933,6010740,920,20090575.0,WR,fair catch,1,0,,in bounds,0
6320934,6010763,1200,20070644.0,WR,returned,1,38,,pushed out of bounds,0
6320935,6010780,920,20090209.0,HB,returned,1,24,,in bounds,0
6320936,6010787,1200,20070644.0,WR,returned,1,1,,in bounds,0
6320937,6010796,920,20090575.0,WR,fair catch,1,0,,in bounds,0
6320938,6010805,920,20090575.0,WR,fair catch,1,0,,in bounds,0
6320939,6010809,1200,20060418.0,CB,returned,1,0,,in bounds,0
6320940,6010818,1200,20060418.0,CB,returned,1,6,,in bounds,0
6320941,6010827,920,20050006.0,CB,returned,1,31,,pushed out of bounds,0
6320942,6010838,920,20100084.0,WR,returned,1,-1,,in bounds,0
6320943,6010847,920,20050006.0,CB,returned,1,9,,in bounds,0
6320944,6010856,1200,20060418.0,CB,returned,1,13,,in bounds,0
6320945,6010881,1200,20100196.0,CB,returned,1,-1,,in bounds,0
6320946,6010885,920,20100084.0,WR,fair catch,1,0,,in bounds,0
6320947,6010910,920,20080097.0,WR,returned,1,26,,in bounds,0
6320948,6010920,920,20100084.0,WR,returned,1,1,,in bounds,0
6320949,6010925,1200,20100196.0,CB,fair catch,1,0,,in bounds,0
6320950,6010929,920,20100084.0,WR,returned,1,63,,ran out of bounds,0
6320951,6010936,1400,20100137.0,CB,returned,1,24,,in bounds,0
6320952,6010945,920,20090209.0,HB,returned,1,10,,in bounds,0
6320953,6010958,920,20050006.0,CB,returned,1,28,,ran out of bounds,0
6320954,6010975,920,20090209.0,HB,returned,1,15,,in bounds,0
6320955,6010991,1400,20100137.0,CB,returned,1,21,,in bounds,0
6320956,6010995,920,20090575.0,WR,returned,1,17,,in bounds,0
6320957,6011006,920,20090575.0,WR,fair catch,1,0,,in bounds,0
6320958,6011012,1400,20100137.0,CB,returned,1,17,,in bounds,0
6320959,6011015,1400,20070582.0,WR,returned,1,24,,ran out of bounds,0
6320960,6011028,920,20100084.0,WR,returned,1,22,,in bounds,0
6320961,6011030,920,20100084.0,WR,returned,1,13,,in bounds,0
6320962,6011039,1400,20070582.0,WR,returned,1,22,,in bounds,0
6320963,6011046,920,20100084.0,WR,returned,1,21,,ran out of bounds,0
6320964,6011050,1400,20100137.0,CB,returned,1,0,,in bounds,0
6320965,6011055,1400,20100477.0,CB,returned,1,28,,ran out of bounds,0
6320966,6011074,1400,20100477.0,CB,returned,1,28,,pushed out of bounds,0
6320967,6011078,920,20090575.0,WR,returned,1,43,,in bounds,0
6320968,6011089,1400,20100477.0,CB,returned,1,21,,in bounds,0
6320969,6011111,920,20090209.0,HB,returned,1,23,,in bounds,0
6320970,6011128,2700,20060751.0,RB,returned,1,13,,in bounds,0
6320971,6011141,920,20090209.0,HB,returned,1,13,,in bounds,0
6320972,6011150,2700,20080544.0,WR,fair catch,1,0,,in bounds,0
6320973,6011162,920,20090209.0,HB,returned,1,28,,in bounds,0
6320974,6011166,2700,20080544.0,WR,returned,1,6,,in bounds,0
6320975,6011170,920,20090575.0,WR,fair catch,1,0,,in bounds,0
6320976,6011181,2700,20060751.0,RB,returned,1,40,,in bounds,0
6320977,6011189,920,20090209.0,HB,returned,1,21,,in bounds,0
6320978,6011193,2700,20080544.0,WR,returned,1,17,,ran out of bounds,0
6320979,6011198,2700,20060751.0,RB,returned,1,16,,ran out of bounds,0
6320980,6011207,2700,20080544.0,WR,returned,1,0,,in bounds,0
6320981,6011228,920,20090209.0,HB,returned,1,21,,in bounds,0
6320982,6011232,2700,20080544.0,WR,fair catch,1,0,,in bounds,0
6320983,6011236,920,20090575.0,WR,returned,1,12,,in bounds,0
6320984,6011249,920,20090209.0,HB,returned,1,11,,in bounds,0
6320985,6011255,2700,20080544.0,WR,returned,1,5,,in bounds,0
6320986,6011259,920,20090575.0,WR,returned,1,12,,pushed out of bounds,0
6320987,6011280,920,20090209.0,HB,returned,1,24,,in bounds,0
6320988,6011284,3300,20080040.0,CB,returned,1,2,,in bounds,0
6320989,6011294,920,20090209.0,HB,returned,1,29,,in bounds,0
6320990,6011303,920,20090575.0,WR,returned,1,11,,in bounds,0
6320991,6011320,3300,20010082.0,FB,returned,1,13,,in bounds,0
6320992,6011325,920,20090209.0,HB,returned,1,41,,in bounds,0
6320993,6011331,3300,20050068.0,WR,returned,1,22,,in bounds,0
6320994,6011336,920,20090575.0,WR,fair catch,1,0,,in bounds,0
6320995,6011359,920,20090575.0,WR,returned,1,14,,ran out of bounds,0
6320996,6011362,3300,20010082.0,FB,returned,1,11,,in bounds,0
6320997,6011388,3300,20050068.0,WR,returned,1,13,,in bounds,0
6320998,6011400,3300,20050068.0,WR,returned,1,25,,in bounds,0
6320999,6011405,920,20090209.0,HB,returned,1,24,,in bounds,0
6321000,6011418,3300,20050068.0,WR,returned,1,20,,in bounds,0
6321001,6011422,920,20090575.0,WR,returned,1,19,,in bounds,0
6321002,6011428,3300,20010082.0,FB,returned,1,12,,in bounds,0
6321003,6011438,920,20090209.0,HB,returned,1,47,,in bounds,0
6321004,6011441,920,20090209.0,HB,returned,1,22,,in bounds,0
6321005,6011446,3700,20080819.0,WR,returned,1,0,,in bounds,0
6321006,6011450,920,20050006.0,CB,returned,1,5,,in bounds,0
6321007,6011460,920,20050006.0,CB,fair catch,1,0,,in bounds,0
6321008,6011467,3700,20080819.0,WR,fair catch,1,0,,in bounds,0
6321009,6011491,920,20050006.0,CB,returned,1,22,,in bounds,0
6321010,6011495,3700,20080117.0,FS,returned,1,21,,in bounds,0
6321011,6011505,920,20050006.0,CB,returned,1,17,,in bounds,0
6321012,6011522,920,20050006.0,CB,returned,1,40,,in bounds,0
6321013,6011527,3700,20080117.0,FS,returned,1,22,,in bounds,0
6321014,6011537,920,20090575.0,WR,returned,1,7,,in bounds,0
6321015,6011541,3700,20080819.0,WR,returned,1,1,,in bounds,0
6321016,6011545,920,20090575.0,WR,returned,1,0,,ran out of bounds,0
6321017,6011564,920,20090575.0,WR,returned,1,41,,in bounds,0
6321018,6011572,3700,20090226.0,OC,returned,1,14,,in bounds,0
6321019,6011587,3700,20080819.0,WR,returned,1,5,,in bounds,0
6321020,6011597,3700,20080819.0,WR,returned,1,17,,in bounds,1
6321021,6011598,3700,20080819.0,WR,returned,1,11,,in bounds,0
6321022,6011609,920,20090209.0,HB,returned,1,18,,in bounds,0
6321023,6011615,920,20090209.0,HB,returned,1,23,,in bounds,0
6321024,6011628,920,20090209.0,HB,returned,1,16,,in bounds,0
6321025,6011632,3900,20100082.0,WR,fair catch,1,0,,in bounds,0
6321026,6011639,920,20090575.0,WR,fair catch,1,0,,in bounds,0
6321027,6011657,3900,20100082.0,WR,returned,1,30,,pushed out of bounds,0
6321028,6011661,920,20090575.0,WR,returned,1,0,,in bounds,0
6321029,6011675,920,20090209.0,HB,returned,1,46,,ran out of bounds,0
6321030,6011688,920,20090209.0,HB,returned,1,9,,in bounds,0
6321031,6011689,3900,20100082.0,WR,returned,1,23,,ran out of bounds,0
6321032,6011693,920,20090575.0,WR,returned,1,8,,in bounds,0
6321033,6011704,920,20090575.0,WR,returned,1,1,,in bounds,0
6321034,6011717,3900,20100082.0,WR,returned,1,0,,in bounds,0
6321035,6011724,920,20090209.0,HB,returned,1,20,,in bounds,0
6321036,6011731,3900,20100082.0,WR,returned,1,10,,in bounds,0
6321037,6011742,3900,20100082.0,WR,returned,1,25,,in bounds,0
6321038,6011767,4400,20050130.0,RB,returned,1,17,,in bounds,0
6321039,6011778,4400,20050130.0,RB,returned,1,17,,in bounds,0
6321040,6011806,4400,20050130.0,RB,returned,1,14,,in bounds,0
6321041,6011812,920,20090575.0,WR,fair catch,1,0,,in bounds,0
6321042,6011832,920,20090575.0,WR,returned,1,12,,ran out of bounds,0
6321043,6011836,4400,20080027.0,CB,returned,1,12,,in bounds,0
6321044,6011838,920,20090209.0,HB,returned,1,23,,in bounds,0
6321045,6011859,920,20090209.0,HB,returned,1,22,,in bounds,0
6321046,6011877,4400,20050130.0,RB,returned,1,45,,ran out of bounds,0
6321047,6011890,920,20090209.0,HB,returned,1,27,,in bounds,0
6321048,6011895,4400,20050130.0,RB,returned,1,21,,in bounds,0
6321049,6011904,4400,20080069.0,FB,returned,1,13,,in bounds,0
6321050,6011921,920,20090209.0,HB,returned,1,16,,in bounds,0
6321051,6011930,4900,20060691.0,WR,returned,1,11,,in bounds,0
6321052,6011937,920,20050006.0,CB,returned,1,0,,in bounds,0
6321053,6011942,4900,20060691.0,WR,returned,1,6,,in bounds,0
6321054,6011947,920,20050006.0,CB,returned,1,27,,in bounds,0
6321055,6011952,4900,20060691.0,WR,returned,1,16,,in bounds,0
6321056,6011964,920,20050006.0,CB,returned,1,18,,ran out of bounds,0
6321057,6011998,4900,20060691.0,WR,returned,1,20,,pushed out of bounds,0
6321058,6012000,4900,20060691.0,WR,returned,1,20,,in bounds,0
6321059,6012026,920,20050006.0,CB,returned,1,24,,in bounds,0
6321060,6012036,4900,20060691.0,WR,returned,1,24,,in bounds,0
6321061,6012064,920,20090575.0,WR,fair catch,1,0,,in bounds,0
6321062,6012075,920,20090209.0,HB,returned,1,15,,in bounds,0
6321063,6012084,920,20070018.0,CB,returned,1,29,,in bounds,0
6321064,6012085,1050,20050576.0,WR,returned,1,13,,in bounds,0
6321065,6012093,1050,20050576.0,WR,fair catch,1,0,,in bounds,0
6321066,6012104,1050,20050576.0,WR,returned,1,3,,in bounds,0
6321067,6012112,200,20070406.0,WR,returned,1,8,,in bounds,0
6321068,6012125,1050,20050576.0,WR,returned,1,34,,in bounds,0
6321069,6012132,200,20070406.0,WR,returned,1,20,,in bounds,0
6321070,6012147,1050,20060145.0,RB,returned,1,9,,pushed out of bounds,0
6321071,6012163,200,20070406.0,WR,returned,1,14,,in bounds,0
6321072,6012174,200,20070406.0,WR,returned,1,32,,pushed out of bounds,0
6321073,6012180,1050,20060145.0,RB,returned,1,6,,in bounds,0
6321074,6012194,1050,20050576.0,WR,fair catch,1,0,,in bounds,0
6321075,6012222,1050,20050576.0,WR,returned,1,17,,in bounds,0
6321076,6012240,1050,20050576.0,WR,returned,1,37,,in bounds,0
6321077,6012251,1050,20050576.0,WR,returned,1,17,,in bounds,0
6321078,6012257,325,20080176.0,RB,returned,1,15,,in bounds,0
6321079,6012274,1050,20050576.0,WR,returned,1,25,,in bounds,0
6321080,6012280,1050,20050576.0,WR,returned,1,21,,in bounds,0
6321081,6012296,1050,20050576.0,WR,returned,1,19,,in bounds,0
6321082,6012307,325,20080206.0,S,fair catch,1,0,,in bounds,0
6321083,6012314,1050,20050576.0,WR,returned,1,24,,in bounds,0
6321084,6012320,325,20090088.0,CB,fair catch,1,0,,in bounds,0
6321085,6012324,1050,20050576.0,WR,returned,1,0,,in bounds,0
6321086,6012333,325,20090088.0,CB,returned,1,1,,in bounds,0
6321087,6012341,325,20020024.0,S,fair catch,1,0,,in bounds,0
6321088,6012376,750,20100198.0,WR,returned,1,7,,in bounds,0
6321089,6012387,1050,20050576.0,WR,returned,1,16,,in bounds,0
6321090,6012399,750,20100198.0,WR,returned,1,19,,in bounds,0
6321091,6012403,1050,20050576.0,WR,returned,1,9,,in bounds,0
6321092,6012414,750,20100198.0,WR,returned,1,17,,pushed out of bounds,0
6321093,6012418,1050,20050576.0,WR,returned,1,16,,in bounds,0
6321094,6012437,750,20100198.0,WR,returned,1,18,,ran out of bounds,0
6321095,6012448,1050,20050576.0,WR,returned,1,27,,in bounds,0
6321096,6012452,750,20090216.0,CB,returned,1,32,,in bounds,0
6321097,6012460,1050,20050576.0,WR,returned,1,29,,in bounds,0
6321098,6012462,1050,20050576.0,WR,returned,1,17,,in bounds,0
6321099,6012471,1050,20080630.0,RB,returned,1,21,,in bounds,0
6321100,6012482,750,20090216.0,CB,fair catch,1,0,,in bounds,0
6321101,6012489,1050,20050576.0,WR,returned,1,0,,in bounds,0
6321102,6012514,1050,20080630.0,RB,returned,1,26,,in bounds,0
6321103,6012525,750,20100198.0,WR,returned,1,21,,in bounds,0
6321104,6012541,810,20070093.0,RB,returned,1,24,,in bounds,0
6321105,6012554,1050,20100007.0,DB,returned,1,21,,in bounds,0
6321106,6012558,810,20090119.0,CB,returned,1,2,,in bounds,0
6321107,6012569,810,20070093.0,RB,returned,1,16,,in bounds,0
6321108,6012600,810,20070093.0,RB,returned,1,31,,in bounds,0
6321109,6012609,1050,20070234.0,WR,returned,1,26,,in bounds,0
6321110,6012617,1050,20070234.0,WR,returned,1,19,,in bounds,0
6321111,6012625,810,20090119.0,CB,fair catch,1,0,,in bounds,0
6321112,6012631,1050,20070234.0,WR,returned,1,-1,,in bounds,0
6321113,6012637,810,20090119.0,CB,returned,1,14,,ran out of bounds,0
6321114,6012661,810,20090119.0,CB,returned,1,21,,in bounds,0
6321115,6012665,1050,20070234.0,WR,returned,1,15,,in bounds,0
6321116,6012687,920,20090209.0,HB,returned,1,11,,in bounds,0
6321117,6012697,1050,20050576.0,WR,fair catch,1,0,,in bounds,0
6321118,6012704,920,20090575.0,WR,returned,1,1,,in bounds,0
6321119,6012717,920,19990042.0,TE,returned,1,8,,in bounds,0
6321120,6012733,920,20050006.0,CB,returned,1,9,,in bounds,0
6321121,6012742,1050,20050576.0,WR,returned,1,16,,in bounds,0
6321122,6012748,920,20090575.0,WR,returned,1,5,,in bounds,0
6321123,6012753,1050,20050576.0,WR,returned,1,20,,in bounds,0
6321124,6012771,1050,20050576.0,WR,returned,1,19,,in bounds,0
6321125,6012785,920,20090209.0,HB,returned,1,16,,in bounds,0
