combineId,playerId,combineYear,combinePosition,combineHeight,combineWeight,combineHand,nameFirst,nameLast,nameFull,position,collegeId,nflId,college,heightInches,weight,dob,ageAtDraft,playerProfileUrl,homeCity,homeState,homeCountry,highSchool,hsCity,hsState,hsCountry,combineArm,combine40yd,combineVert,combineBench,combineShuttle,combineBroad,combine3cone,combine60ydShuttle,combineWonderlic
16636,20080025,2008,CB,70.25,197,,Mike,Jenkins,Mike Jenkins,DB,33620.0,2507469,South Florida,70.0,197.0,1985-03-22,23.112328767123287,http://www.nfl.com/player/MikeJenkins/2507469/profile,Neueremburg,,Germany,Southeast HS,Bradenton,FL,USA,,4.43,34.0,18.0,4.4,117.0,7.21,,
16637,20080024,2008,RB,71.0,197,,Chris,Johnson,Chris Johnson,RB,27858.0,262,East Carolina (NC),71.0,203.0,1985-09-23,22.605479452054794,http://www.nfl.com/player/ChrisJohnson/262/profile,Orlando,FL,USA,Olympia HS,Orlando,FL,USA,,4.3,35.0,,,130.0,,,10.0
16638,20080538,2008,OLB,74.63,242,,Curtis,Johnson,Curtis Johnson,DE,30314.0,2507396,Clark (GA),75.0,254.0,1985-02-16,23.205479452054796,http://www.nfl.com/player/CurtisJohnson/2507396/profile,Lauderhill,FL,USA,,,,,,4.69,26.0,25.0,,,,,
16639,20080193,2008,WR,71.13,177,,Jaymar,Johnson,Jaymar Johnson,WR,39217.0,2653,Jackson State (MS),72.0,183.0,1984-07-10,23.81095890410959,http://www.nfl.com/player/JaymarJohnson/2653/profile,Gary,IN,USA,,,,,,4.53,32.0,14.0,4.18,118.0,6.75,,
16640,20080160,2008,QB,74.75,213,,Josh,Johnson,Josh Johnson,QB,92093.0,264,University of San Diego,75.0,219.0,1986-05-15,21.964383561643835,http://www.nfl.com/player/JoshJohnson/264/profile,Oakland,CA,USA,Oakland Technical HS,,CA,USA,,4.53,33.5,16.0,4.42,110.0,7.56,,24.0
16641,20080224,2008,WR,73.88,210,,Steve,Johnson,Steve Johnson,WR,40506.0,768,Kentucky,74.0,207.0,1986-07-22,21.778082191780822,http://www.nfl.com/player/SteveJohnson/768/profile,San Francisco,CA,USA,Angelo Rodriguez HS,Fairfield,CA,USA,,4.59,32.5,16.0,4.26,121.0,7.07,,
16642,20080043,2008,SS,71.88,207,,Tyrell,Johnson,Tyrell Johnson,S,72401.0,2676,Arkansas State,72.0,207.0,1985-05-19,22.953424657534246,http://www.nfl.com/player/TyrellJohnson/2676/profile,Rison,AR,USA,Rison HS,,AR,USA,,4.41,32.0,27.0,,127.0,,,
16643,20080022,2008,RB,70.13,207,,Felix,Jones,Felix Jones,RB,72701.0,931,Arkansas,70.0,215.0,1987-05-08,20.983561643835618,http://www.nfl.com/player/FelixJones/931/profile,Tulsa,OK,USA,Booker T. Washington HS,Tulsa,OK,USA,,4.5,33.5,,4.19,124.0,6.9,,
16644,20080054,2008,DE,77.25,273,,Jason,Jones,Jason Jones,DE,49201.0,2507473,Eastern Michigan,77.0,278.0,1986-05-23,21.942465753424656,http://www.nfl.com/player/JasonJones/2507473/profile,Detroit,MI,USA,Southfield-Lathrup HS,Lathrup Village,MI,USA,,4.8,25.5,18.0,4.32,123.0,7.29,,
16645,20080201,2008,C,75.38,293,,Steve,Justice,Steve Justice,C,27106.0,268,Wake Forest,75.0,293.0,1984-05-26,23.934246575342467,http://www.nfl.com/player/SteveJustice/268/profile,Lancaster,PA,USA,New Smyrna Beach HS,,FL,USA,,5.27,21.0,23.0,4.58,98.0,7.4,,
16646,20080605,2008,TE,75.38,271,,Kolo,Kapanui,Kolo Kapanui,TE,79016.0,2678,West Texas A&M,75.0,270.0,1983-11-13,24.46849315068493,http://www.nfl.com/player/KoloKapanui/2678/profile,Palolo,HI,USA,,,,,,5.11,26.5,23.0,4.66,107.0,7.42,,
16647,20080134,2008,OLB,73.63,239,,Stanford,Keglar,Stanford Keglar,LB,47906.0,2680,Purdue,74.0,250.0,1985-07-04,22.827397260273973,http://www.nfl.com/player/StanfordKeglar/2680/profile,Indianapolis,IN,USA,Pike HS,Indianapolis,IN,USA,,4.63,34.0,29.0,3.98,126.0,6.7,,
16648,20080123,2008,OLB,74.25,242,,Bryan,Kehl,Bryan Kehl,LB,84602.0,1369,BYU,74.0,243.0,1984-06-16,23.876712328767123,http://www.nfl.com/player/BryanKehl/1369/profile,Salt Lake City,UT,USA,Brighton HS,Salt Lake City,UT,USA,,4.69,34.0,26.0,4.23,119.0,6.88,,
16649,20080225,2008,OT,77.25,343,,Brandon,Keith,Brandon Keith,OT,50701.0,1262,Northern Iowa,77.0,338.0,1984-11-21,23.443835616438356,http://www.nfl.com/player/BrandonKeith/1262/profile,Silsbee,TX,USA,McAlester HS,,OK,USA,,5.28,26.0,31.0,,,,,
16650,20080030,2008,TE,74.13,242,,Dustin,Keller,Dustin Keller,TE,47906.0,1074,Purdue,74.0,255.0,1984-09-25,23.6,http://www.nfl.com/player/DustinKeller/1074/profile,Lafayette,IN,USA,Jefferson HS,Lafayette,IN,USA,,4.57,38.0,26.0,4.14,131.0,6.88,,
16651,20081108,2008,QB,75.63,241,,Sam,Keller,Sam Keller,QB,68588.0,M001137,Nebraska,76.0,241.0,,,http://www.nfl.com/player/SamKeller/M001137/profile,,,,,,,,,5.03,24.0,,4.35,107.0,7.07,,
16652,20080490,2008,FS,72.63,205,,Dennis,Keyes,Dennis Keyes,S,90095.0,1724,UCLA,74.0,203.0,1985-03-26,23.101369863013698,http://www.nfl.com/player/DennisKeyes/1724/profile,Canoga Park,CA,USA,,,,,,4.69,30.5,15.0,4.41,112.0,7.25,,
16653,20080101,2008,CB,70.88,192,,Justin,King,Justin King,DB,16802.0,1726,Penn State,71.0,197.0,1987-05-11,20.975342465753425,http://www.nfl.com/player/JustinKing/1726/profile,Pittsburgh,PA,USA,Gateway HS,,PA,USA,,4.38,34.0,14.0,4.31,127.0,7.14,,
16654,20080066,2008,DE,77.5,287,,Kendall,Langford,Kendall Langford,DE,23669.0,270,Hampton (VA),78.0,299.0,1986-01-27,22.26027397260274,http://www.nfl.com/player/KendallLangford/270/profile,Petersburg,VA,USA,Petersburg HS,,VA,USA,,5.01,27.0,24.0,4.69,114.0,7.72,,
16655,20080183,2008,ILB,73.75,238,,Spencer,Larsen,Spencer Larsen,FB,85721.0,272,Arizona,74.0,245.0,1984-03-04,24.161643835616438,http://www.nfl.com/player/SpencerLarsen/272/profile,Mesa,AZ,USA,Highland HS,Gilbert,AZ,USA,,4.91,28.5,27.0,4.55,113.0,7.68,,
16656,20080047,2008,DT,72.75,304,,Trevor,Laws,Trevor Laws,DT,46556.0,772,Notre Dame,73.0,304.0,1985-06-14,22.882191780821916,http://www.nfl.com/player/TrevorLaws/772/profile,Dayton,OH,USA,Apple Valley HS,,MN,USA,,5.12,30.5,35.0,4.49,103.0,7.37,,
16657,20080060,2008,CB,72.0,200,,Patrick,Lee,Patrick Lee,DB,36849.0,2507475,Auburn,72.0,200.0,1984-02-20,24.197260273972603,http://www.nfl.com/player/PatrickLee/2507475/profile,Miami,FL,USA,Christopher Columbus HS,Miami,FL,USA,,4.45,31.0,15.0,4.3,120.0,7.07,,
16658,20080108,2008,C,74.25,298,,Kory,Lichtensteiger,Kory Lichtensteiger,OG,43403.0,274,Bowling Green (OH),74.0,284.0,1985-03-22,23.112328767123287,http://www.nfl.com/player/KoryLichtensteiger/274/profile,Van Wert,OH,USA,Crestview HS,Convoy,OH,USA,,5.28,23.0,,4.56,104.0,7.6,,
16659,20080037,2008,ILB,72.0,246,,Curtis,Lofton,Curtis Lofton,LB,73019.0,774,Oklahoma,73.0,245.0,1986-06-09,21.895890410958906,http://www.nfl.com/player/CurtisLofton/774/profile,Kingfisher,OK,USA,Kingfisher HS,,OK,USA,,4.85,24.5,23.0,4.56,105.0,7.69,,
16660,20080002,2008,DE,75.0,272,,Chris,Long,Chris Long,DE,22904.0,276,Virginia,75.0,270.0,1985-03-28,23.095890410958905,http://www.nfl.com/player/ChrisLong/276/profile,Santa Monica,CA,USA,St. Anne'S-Belfield School,Charlottesville,VA,USA,,4.83,34.0,,4.21,124.0,7.02,,
16661,20080001,2008,OT,79.0,313,,Jake,Long,Jake Long,OT,48109.0,278,Michigan,79.0,322.0,1985-05-09,22.980821917808218,http://www.nfl.com/player/JakeLong/278/profile,Detroit,MI,USA,Lapeer East HS,,MI,USA,,5.26,27.5,37.0,4.73,102.0,7.44,,
16662,20080113,2008,CB,71.13,201,,Dwight,Lowery,Dwight Lowery,S,95192.0,280,San Jose State,71.0,212.0,1986-01-23,22.27123287671233,http://www.nfl.com/player/DwightLowery/280/profile,Santa Cruz,CA,USA,Soquel HS,,CA,USA,,4.69,33.5,16.0,4.38,116.0,7.31,,
16663,20080567,2008,RB,71.5,226,,Kregg,Lumpkin,Kregg Lumpkin,RB,30602.0,935,Georgia,71.0,228.0,1984-05-15,23.964383561643835,http://www.nfl.com/player/KreggLumpkin/935/profile,Albany,GA,USA,,,,,,4.73,28.0,22.0,,111.0,,,
16664,20080095,2008,WR,71.75,181,,Mario,Manningham,Mario Manningham,WR,48109.0,1030,Michigan,72.0,185.0,1986-05-25,21.936986301369863,http://www.nfl.com/player/MarioManningham/1030/profile,Warren,OH,USA,Warren G. Harding HS,Warren,OH,USA,,4.62,32.0,16.0,4.27,117.0,7.34,,
16665,20081109,2008,OLB,72.88,227,,Durell,Mapp,Durell Mapp,OLB,27599.0,M001138,North Carolina,73.0,227.0,,,http://www.nfl.com/player/DurellMapp/M001138/profile,,,,,,,,,4.74,,27.0,,,,,
16666,20080557,2008,DE,74.88,290,,Bryan,Mattison,Bryan Mattison,DE,52242.0,1732,Iowa,75.0,310.0,1984-05-15,23.964383561643835,http://www.nfl.com/player/BryanMattison/1732/profile,Kalamazoo,MI,USA,Penn HS,,IN,USA,,5.09,24.5,26.0,4.7,112.0,7.61,,
16667,20080010,2008,ILB,73.25,242,,Jerod,Mayo,Jerod Mayo,LB,37998.0,776,Tennessee,73.0,250.0,1986-02-23,22.186301369863013,http://www.nfl.com/player/JerodMayo/776/profile,Hampton,VA,USA,Kecoughtan HS,Hampton,VA,USA,,4.59,32.0,,4.29,114.0,7.31,,
16668,20080602,2008,WR,73.5,205,,Shaheer,McBride,Shaheer McBride,WR,19901.0,2684,Delaware State,74.0,205.0,1985-02-06,23.232876712328768,http://www.nfl.com/player/ShaheerMcBride/2684/profile,Chester,PA,USA,,,,,,4.68,29.0,,4.48,112.0,7.12,,
16669,20080660,2008,ILB,72.75,249,,Jameel,McClain,Jameel McClain,LB,13244.0,1734,Syracuse,73.0,245.0,1985-07-25,22.76986301369863,http://www.nfl.com/player/JameelMcClain/1734/profile,Philadelphia,PA,USA,George Washington HS,Philadelphia,PA,USA,,4.8,26.0,24.0,4.31,110.0,7.12,,
16670,20081110,2008,DT,72.0,293,,James,McClinton,James McClinton,DT,66045.0,M001139,Kansas,73.0,293.0,,,http://www.nfl.com/player/JamesMcClinton/M001139/profile,,,,,,,,,5.54,21.5,23.0,4.73,97.0,7.5,,
16671,20080004,2008,RB,73.25,211,,Darren,McFadden,Darren McFadden,RB,72701.0,284,Arkansas,73.0,222.0,1987-08-27,20.67945205479452,http://www.nfl.com/player/DarrenMcFadden/284/profile,Little Rock,AR,USA,Oak Grove HS,North Little Rock,AR,USA,,4.38,33.0,,,128.0,,,
16672,20080109,2008,OG,76.25,311,,Mike,McGlynn,Mike McGlynn,C,15260.0,286,Pittsburgh,76.0,325.0,1985-03-08,23.15068493150685,http://www.nfl.com/player/MikeMcGlynn/286/profile,Austintown,OH,USA,Fitch HS,,OH,USA,,5.41,23.0,30.0,4.72,101.0,7.58,,
16673,20080011,2008,CB,70.25,190,,Leodis,McKelvin,Leodis McKelvin,DB,36082.0,1298,Troy (AL),70.0,185.0,1985-09-01,22.665753424657535,http://www.nfl.com/player/LeodisMcKelvin/1298/profile,Waycross,GA,USA,Ware County HS,Waycross,GA,USA,,4.4,33.5,17.0,4.1,121.0,7.06,,
16674,20081111,2008,CB,69.38,188,,Justin,McKinney,Justin McKinney,DB,66506.0,M001140,Kansas State,70.0,188.0,,,http://www.nfl.com/player/JustinMcKinney/M001140/profile,,,,,,,,,4.61,29.5,11.0,,109.0,,,
16675,20081112,2008,RB,69.13,203,,Kalvin,McRae,Kalvin McRae,RB,45701.0,M001141,Ohio,69.0,203.0,,,http://www.nfl.com/player/KalvinMcRae/M001141/profile,,,,,,,,,4.76,25.5,,,109.0,,,
16676,20080023,2008,RB,70.13,225,,Rashard,Mendenhall,Rashard Mendenhall,RB,61801.0,939,Illinois,70.0,225.0,1987-06-19,20.86849315068493,http://www.nfl.com/player/RashardMendenhall/939/profile,Skokie,IL,USA,Niles West HS,Skokie,IL,USA,,4.45,33.5,26.0,4.18,117.0,,,
16677,20080079,2008,CB,72.75,198,,Antwaun,Molden,Antwaun Molden,DB,40475.0,2011,Eastern Kentucky,73.0,198.0,1985-01-23,23.27123287671233,http://www.nfl.com/player/AntwaunMolden/2011/profile,Warren,OH,USA,Glenville HS,,OH,USA,,4.44,37.5,23.0,4.14,129.0,6.85,,
16678,20080248,2008,WR,76.25,222,,Marcus,Monk,Marcus Monk,WR,72701.0,830,Arkansas,76.0,212.0,1986-04-26,22.016438356164382,http://www.nfl.com/player/MarcusMonk/830/profile,,,,,,,,,4.61,34.5,9.0,4.3,119.0,7.08,,
16679,20080115,2008,DT,76.0,305,,Dre,Moore,Dre Moore,DT,20740.0,2329,Maryland,76.0,305.0,1985-06-09,22.895890410958906,http://www.nfl.com/player/DreMoore/2329/profile,Charlotte,NC,USA,Independence HS,Charlotte,NC,USA,,4.93,28.0,31.0,4.55,105.0,7.73,,
16680,20080637,2008,TE,78.0,233,,Evan,Moore,Evan Moore,TE,94305.0,2688,Stanford,78.0,250.0,1985-01-03,23.326027397260273,http://www.nfl.com/player/EvanMoore/2688/profile,Brea,CA,USA,,,,,,4.78,27.0,16.0,4.43,110.0,7.08,,
16681,20080136,2008,WR,70.75,195,,Kenneth,Moore,Kenneth Moore,WR,27106.0,2507482,Wake Forest,71.0,195.0,1985-02-19,23.197260273972603,http://www.nfl.com/player/KennethMoore/2507482/profile,Charlotte,NC,USA,,,,,,4.51,28.0,,4.3,120.0,7.09,,
16682,20080493,2008,QB,75.63,231,,Anthony,Morelli,Anthony Morelli,QB,16802.0,384,Penn State,76.0,231.0,1985-05-21,22.947945205479453,http://www.nfl.com/player/AnthonyMorelli/384/profile,Pittsburgh,PA,USA,,,,,,5.09,26.5,16.0,4.6,108.0,7.43,,
16683,20080082,2008,FS,72.13,205,,DaJuan,Morgan,DaJuan Morgan,S,27607.0,2013,NC State,72.0,203.0,1985-10-21,22.528767123287672,http://www.nfl.com/player/DaJuanMorgan/2013/profile,Riviera Beach,FL,USA,,,,,,4.54,33.0,21.0,4.41,119.0,7.12,,
16684,20081113,2008,QB,75.0,223,,Bernard,Morris,Bernard Morris,QB,25755.0,M001142,Marshall,75.0,223.0,,,http://www.nfl.com/player/BernardMorris/M001142/profile,,,,,,,,,4.77,24.5,18.0,,109.0,,,
16685,20080110,2008,OG,75.88,320,,Shawn,Murphy,Shawn Murphy,OG,84322.0,834,Utah State,76.0,295.0,1982-12-17,25.375342465753423,http://www.nfl.com/player/ShawnMurphy/834/profile,Atlanta,GA,USA,Lone Peak HS,,UT,USA,,5.4,21.5,29.0,4.89,100.0,7.74,,
16686,20080036,2008,WR,74.63,217,,Jordy,Nelson,Jordy Nelson,WR,66506.0,1032,Kansas State,75.0,217.0,1985-05-31,22.92054794520548,http://www.nfl.com/player/JordyNelson/1032/profile,Manhattan,KS,USA,Riley County HS,Riley,KS,USA,,4.55,31.0,,4.35,123.0,7.03,,
16687,20080164,2008,OT,76.88,341,,Carl,Nicks,Carl Nicks,OG,68588.0,1264,Nebraska,77.0,349.0,1985-05-14,22.96712328767123,http://www.nfl.com/player/CarlNicks/1264/profile,San Francisco,CA,USA,North Salinas HS,Salinas,CA,USA,,5.26,25.5,31.0,4.68,109.0,7.91,,
16688,20080094,2008,QB,77.0,225,,Kevin,O'Connell,Kevin O'Connell,QB,92115.0,371,San Diego State,77.0,225.0,1985-05-25,22.936986301369863,http://www.nfl.com/player/KevinO'Connell/371/profile,Knoxville,TN,USA,,,,,,4.66,31.0,,4.38,113.0,7.01,,24.0
16689,20080579,2008,OLB,71.63,238,,Steve,Octavien,Steve Octavien,LB,68588.0,2690,Nebraska,72.0,255.0,1984-11-25,23.432876712328767,http://www.nfl.com/player/SteveOctavien/2690/profile,Belle Glade,FL,USA,Lely HS,,FL,USA,,4.74,29.5,26.0,,118.0,,,
16690,20080151,2008,DT,76.5,347,,Frank,Okam,Frank Okam,DT,78712.0,290,Texas,77.0,350.0,1985-10-16,22.542465753424658,http://www.nfl.com/player/FrankOkam/290/profile,Pine Bluff,AR,USA,Lake Highlands HS,Dallas,TX,USA,,5.36,23.0,32.0,4.95,104.0,8.07,,
16691,20080179,2008,RB,70.75,228,,Xavier,Omon,Xavier Omon,RB,64068.0,2641,N.W. Missouri State,71.0,227.0,1985-02-15,23.208219178082192,http://www.nfl.com/player/XavierOmon/2641/profile,San Diego,CA,USA,Beatrice HS,,NE,USA,,4.62,31.0,17.0,,112.0,,,
16692,20080609,2008,DE,74.0,249,,Chase,Ortiz,Chase Ortiz,LB,76109.0,2019,Texas Christian,74.0,255.0,1985-05-22,22.945205479452056,http://www.nfl.com/player/ChaseOrtiz/2019/profile,League City,TX,USA,,,,,,4.91,29.5,24.0,4.23,108.0,7.03,,
16693,20080019,2008,OT,78.0,322,,Jeff,Otah,Jeff Otah,OT,15260.0,292,Pittsburgh,78.0,330.0,1986-06-17,21.873972602739727,http://www.nfl.com/player/JeffOtah/292/profile,,,Nigeria,,,,,,5.57,22.5,27.0,,102.0,,,
16694,20080530,2008,FS,71.25,192,,D.J.,Parker,D.J. Parker,S,24061.0,780,Virginia Tech,71.0,195.0,1985-04-18,23.03835616438356,http://www.nfl.com/player/D.J.Parker/780/profile,,,,,,,,,4.63,29.0,19.0,4.44,111.0,6.94,,
16695,20080176,2008,RB,71.5,224,,Jalen,Parmele,Jalen Parmele,RB,43606.0,2643,Toledo,71.0,225.0,1985-12-30,22.336986301369862,http://www.nfl.com/player/JalenParmele/2643/profile,Boynton Beach,FL,USA,H.H. Dow HS,Midland,MI,USA,,4.55,34.0,19.0,4.29,125.0,6.96,,
16696,20080031,2008,FS,74.25,212,,Kenny,Phillips,Kenny Phillips,S,33124.0,1375,Miami (FL),74.0,217.0,1986-11-24,21.435616438356163,http://www.nfl.com/player/KennyPhillips/1375/profile,Miami,FL,USA,Miami Carol City HS,Miami,FL,USA,,4.52,32.5,19.0,4.27,121.0,6.97,,
16697,20080059,2008,C,75.5,301,,Mike,Pollak,Mike Pollak,OG,85287.0,294,Arizona State,75.0,300.0,1985-02-16,23.205479452054796,http://www.nfl.com/player/MikePollak/294/profile,Scottsdale,AZ,USA,Corona Del Sol HS,Tempe,AZ,USA,,5.05,25.0,29.0,4.47,110.0,7.49,,
16698,20080405,2008,OT,79.5,312,,Tyler,Polumbus,Tyler Polumbus,OT,80309.0,836,Colorado,80.0,308.0,1985-04-10,23.06027397260274,http://www.nfl.com/player/TylerPolumbus/836/profile,Denver,CO,USA,Cherry Creek HS,,CO,USA,,5.35,26.0,24.0,4.86,112.0,7.71,,
16699,20080040,2008,CB,70.88,188,,Tracy,Porter,Tracy Porter,DB,47405.0,2507471,Indiana,71.0,200.0,1986-08-11,21.723287671232878,http://www.nfl.com/player/TracyPorter/2507471/profile,Port Allen,LA,USA,Port Allen HS,,LA,USA,,4.49,34.0,18.0,4.07,123.0,7.2,,
16700,20080148,2008,DT,74.0,292,,Carlton,Powell,Carlton Powell,DT,24061.0,296,Virginia Tech,75.0,312.0,1985-08-14,22.715068493150685,http://www.nfl.com/player/CarltonPowell/296/profile,Norfolk,VA,USA,,,,,,5.13,22.5,23.0,4.87,108.0,7.78,,
16701,20080144,2008,DT,75.13,301,,DeMario,Pressley,DeMario Pressley,DT,27607.0,1988,NC State,75.0,301.0,1985-11-03,22.493150684931507,http://www.nfl.com/player/DeMarioPressley/1988/profile,Greensboro,NC,USA,James B. Dudley HS,,NC,USA,,5.17,25.5,28.0,,100.0,,,
16702,20080039,2008,OG,77.0,315,,Chilo,Rachal,Chilo Rachal,OG,90089.0,782,USC,77.0,323.0,1986-03-15,22.13150684931507,http://www.nfl.com/player/ChiloRachal/782/profile,Compton,CA,USA,Dominguez HS,Compton,CA,USA,,5.26,25.5,28.0,5.14,108.0,8.01,,
16703,20080506,2008,OG,76.5,301,,Drew,Radovich,Drew Radovich,OT,90089.0,298,USC,77.0,305.0,1985-06-20,22.865753424657534,http://www.nfl.com/player/DrewRadovich/298/profile,Mission Viejo,CA,USA,,,,,,5.38,23.0,21.0,4.53,108.0,7.47,,
16704,20080507,2008,WR,69.25,201,,Darius,Reynaud,Darius Reynaud,WR,26506.0,784,West Virginia,69.0,208.0,1984-12-29,23.339726027397262,http://www.nfl.com/player/DariusReynaud/784/profile,Luling,LA,USA,Hahnville HS,Boutte,LA,USA,,4.52,34.5,20.0,4.32,130.0,6.88,,
16705,20080055,2008,RB,68.0,199,,Ray,Rice,Ray Rice,RB,7102.0,941,Rutgers,68.0,212.0,1987-01-22,21.273972602739725,http://www.nfl.com/player/RayRice/941/profile,New Rochelle,NY,USA,New Rochelle HS,,NY,USA,,4.46,31.5,23.0,4.2,119.0,6.65,,
16706,20080236,2008,C,76.75,295,,Jamey,Richard,Jamey Richard,C,14260.0,1266,Buffalo,77.0,295.0,1984-10-09,23.561643835616437,http://www.nfl.com/player/JameyRichard/1266/profile,Weston,CT,USA,,,,,,5.27,26.5,22.0,4.69,107.0,7.58,,
16707,20080170,2008,OT,78.63,320,,Barry,Richardson,Barry Richardson,OT,29631.0,838,Clemson,78.0,319.0,1986-05-15,21.964383561643835,http://www.nfl.com/player/BarryRichardson/838/profile,Mount Pleasant,SC,USA,Wando HS,,SC,USA,,5.49,25.5,24.0,5.16,100.0,8.0,,
16708,20080466,2008,CB,71.0,194,,Matterral,Richardson,Matterral Richardson,DB,72701.0,2698,Arkansas,72.0,205.0,1985-06-30,22.838356164383562,http://www.nfl.com/player/MatterralRichardson/2698/profile,Dallas,TX,USA,,,,,,4.76,,14.0,4.36,114.0,7.01,,
16709,20080096,2008,OG,77.0,320,,Chad,Rinehart,Chad Rinehart,OG,50701.0,300,Northern Iowa,77.0,321.0,1985-05-04,22.994520547945207,http://www.nfl.com/player/ChadRinehart/300/profile,Boone,IA,USA,Boone HS,,IA,USA,,5.51,28.5,26.0,4.56,106.0,7.84,,
16710,20081114,2008,WR,73.25,200,,Jason,Rivers,Jason Rivers,WR,96813.0,M001143,Hawaii,73.0,200.0,,,http://www.nfl.com/player/JasonRivers/M001143/profile,,,,,,,,,4.62,30.0,,4.32,118.0,7.03,,
16711,20080639,2008,FS,72.38,210,,David,Roach,David Roach,S,76109.0,2303,Texas Christian,74.0,216.0,1985-08-09,22.72876712328767,http://www.nfl.com/player/DavidRoach/2303/profile,Abilene,TX,USA,,,,,,4.56,38.0,16.0,4.15,123.0,6.88,,
16712,20080182,2008,WR,71.5,202,,Kevin,Robinson,Kevin Robinson,WR,84322.0,2507490,Utah State,72.0,196.0,1984-12-19,23.367123287671234,http://www.nfl.com/player/KevinRobinson/2507490/profile,Fresno,CA,USA,,,,,,4.75,27.5,,4.77,115.0,7.31,,
16713,20080457,2008,OT,77.0,297,,William,Robinson,William Robinson,OT,92115.0,840,San Diego State,77.0,305.0,1984-12-20,23.364383561643837,http://www.nfl.com/player/WilliamRobinson/840/profile,Monterey Park,CA,USA,Bishop Amat HS,,CA,USA,,5.27,19.5,22.0,,,,,
16714,20080016,2008,CB,73.5,184,,Dominique,Rodgers-Cromartie,Dominique Rodgers-Cromartie,DB,37209.0,306,Tennessee State,74.0,203.0,1986-04-07,22.068493150684933,http://www.nfl.com/player/DominiqueRodgers-Cromartie/306/profile,Bradenton,FL,USA,Lakewood Ranch HS,Bradenton,FL,USA,,4.36,38.5,17.0,4.17,131.0,6.74,,
16715,20080042,2008,WR,69.63,184,,Eddie,Royal,Eddie Royal,WR,24061.0,1990,Virginia Tech,70.0,190.0,1986-05-21,21.947945205479453,http://www.nfl.com/player/EddieRoyal/1990/profile,Alexandria,VA,USA,Westfield HS,Chantilly,VA,USA,,4.46,36.0,24.0,4.34,124.0,7.07,,
16716,20080190,2008,DT,74.75,315,,Ahtyba,Rubin,Ahtyba Rubin,DT,50011.0,1344,Iowa State,74.0,310.0,1986-07-25,21.76986301369863,http://www.nfl.com/player/AhtybaRubin/1344/profile,Fort Belvoir,VA,USA,Escambia HS,Pensacola,FL,USA,,5.26,28.0,35.0,5.0,106.0,8.05,,
16717,20080003,2008,QB,76.75,228,,Matt,Ryan,Matt Ryan,QB,2459.0,310,Boston,76.0,217.0,1985-05-17,22.958904109589042,http://www.nfl.com/player/MattRyan/310/profile,Exton,PA,USA,William Penn Charter School,Philadelphia,PA,USA,,4.94,,,4.51,,7.4,,32.0
16718,20080196,2008,TE,75.5,250,,Tom,Santi,Tom Santi,TE,22904.0,1076,Virginia,75.0,250.0,1985-11-22,22.44109589041096,http://www.nfl.com/player/TomSanti/1076/profile,New Orleans,LA,USA,,,,,,4.81,36.0,14.0,4.27,121.0,7.08,,
16719,20080701,2008,RB,68.25,187,,Dantrell,Savage,Dantrell Savage,RB,74078.0,943,Oklahoma State,68.0,182.0,1985-02-15,23.208219178082192,http://www.nfl.com/player/DantrellSavage/943/profile,Columbus,GA,USA,,,,,,4.6,32.5,13.0,,117.0,,,
16720,20080143,2008,CB,70.0,192,,Orlando,Scandrick,Orlando Scandrick,DB,83725.0,2307,Boise State,70.0,196.0,1987-02-10,21.221917808219178,http://www.nfl.com/player/OrlandoScandrick/2307/profile,Los Angeles,CA,USA,Los Alamitos HS,,CA,USA,,4.36,33.5,,,125.0,6.83,,
16721,20080163,2008,FB,74.0,247,,Owen,Schmitt,Owen Schmitt,FB,26506.0,312,West Virginia,74.0,250.0,1985-02-13,23.213698630136985,http://www.nfl.com/player/OwenSchmitt/312/profile,Gilman,WI,USA,,,,,,4.8,,26.0,,,,,
16722,20080157,2008,OG,75.63,306,,Roy,Schuening,Roy Schuening,OG,97331.0,314,Oregon State,75.0,315.0,1984-04-08,24.065753424657533,http://www.nfl.com/player/RoySchuening/314/profile,Pendleton,OR,USA,,,,,,5.32,25.0,26.0,,,,,
16723,20080241,2008,OT,78.25,332,,Geoff,Schwartz,Geoff Schwartz,OT,97403.0,842,Oregon,78.0,340.0,1986-07-11,21.80821917808219,http://www.nfl.com/player/GeoffSchwartz/842/profile,Los Angeles,CA,USA,Palisades Charter HS,Los Angeles,CA,USA,,5.39,20.5,,4.79,98.0,7.9,,
16724,20080125,2008,WR,72.75,194,,Arman,Shields,Arman Shields,WR,23173.0,2706,Richmond,73.0,195.0,1985-07-10,22.81095890410959,http://www.nfl.com/player/ArmanShields/2706/profile,Washington,DC,USA,,,,,,4.4,37.5,19.0,3.96,128.0,6.67,,
16725,20080541,2008,SS,70.75,204,,Jamie,Silva,Jamie Silva,DB,2459.0,316,Boston,71.0,204.0,1984-12-14,23.38082191780822,http://www.nfl.com/player/JamieSilva/316/profile,East Providence,RI,USA,East Providence HS,,RI,USA,,4.87,31.5,,,112.0,,,
16726,20080542,2008,RB,68.63,216,,Chad,Simpson,Chad Simpson,RB,21251.0,2708,Morgan State (MD),69.0,216.0,1985-08-22,22.693150684931506,http://www.nfl.com/player/ChadSimpson/2708/profile,Miami,FL,USA,,,,,,4.43,32.5,,,124.0,,,
